"Year","Month","Hour_of_Day","Minute_of_Hour","Global_active_power (Mean)","Sub_metering_1 (Mean)","Sub_metering_2 (Mean)","Sub_metering_3 (Mean)","Sub_metering_other (Mean)"
2010,8,20,37,0.71,0.181,0.597,2.784,8.267
2010,8,20,38,0.722,0.181,0.532,2.945,8.374
2010,8,20,39,0.718,0.181,0.597,3.171,8.019
2010,8,20,40,0.759,0.181,0.597,3.59,8.282
2010,8,20,41,0.825,0.181,0.597,4.558,8.423
2010,8,20,42,0.834,0.181,0.597,4.784,8.331
2010,8,20,43,0.838,0.181,0.726,4.977,8.08
2010,8,20,44,0.885,0.181,0.661,5.655,8.258
2010,8,20,45,0.896,0.181,0.758,5.848,8.148
2010,8,20,46,0.88,0.181,0.726,5.751,8.016
2010,8,20,47,0.877,0.181,0.79,5.622,8.029
2010,8,20,48,0.858,0.181,0.887,5.203,8.031
2010,8,20,49,0.844,0.181,0.855,5.138,7.892
2010,8,20,50,0.793,0.181,0.79,4.203,8.044
2010,8,20,51,0.793,0.181,0.822,4.171,8.042
2010,8,20,52,0.792,0.181,0.855,4.171,7.998
2010,8,20,53,0.781,0.213,0.758,4.171,7.867
2010,8,20,54,0.789,0.245,0.855,3.751,8.301
2010,8,20,55,0.833,0.213,0.822,4.267,8.578
2010,8,20,56,0.816,0.213,0.726,4.171,8.485
2010,8,20,57,0.835,0.213,0.79,4.138,8.774
2010,8,20,58,0.821,0.213,0.726,4.3,8.449
2010,8,20,59,0.814,0.213,0.693,4.3,8.366
2010,8,21,0,0.845,0.213,0.758,4.848,8.272
2010,8,21,1,0.85,0.245,0.661,5.138,8.126
2010,8,21,2,0.893,0.249,0.671,5.766,8.193
2010,8,21,3,0.95,0.249,0.638,6.637,8.309
2010,8,21,4,0.962,0.249,0.638,7.024,8.125
2010,8,21,5,0.931,0.249,0.767,6.637,7.863
2010,8,21,6,0.922,0.249,0.638,6.573,7.899
2010,8,21,7,0.907,0.282,0.671,6.573,7.592
2010,8,21,8,0.901,0.249,0.671,6.379,7.713
2010,8,21,9,0.884,0.249,0.638,6.186,7.667
2010,8,21,10,0.877,0.249,0.703,6.25,7.419
2010,8,21,11,0.857,0.249,0.574,5.927,7.538
2010,8,21,12,0.827,0.249,0.606,5.411,7.521
2010,8,21,13,0.837,0.572,0.574,5.089,7.713
2010,8,21,14,0.844,1.378,0.606,4.637,7.449
2010,8,21,15,0.834,1.378,0.542,4.476,7.503
2010,8,21,16,0.858,1.411,0.445,4.669,7.771
2010,8,21,17,0.876,1.411,0.477,5.121,7.585
2010,8,21,18,0.881,1.378,0.445,5.121,7.737
2010,8,21,19,0.873,1.411,0.477,5.121,7.543
2010,8,21,20,0.894,1.411,0.477,5.444,7.562
2010,8,21,21,0.86,1.411,0.445,5.121,7.359
2010,8,21,22,0.83,1.411,0.477,4.411,7.528
2010,8,21,23,0.836,1.411,0.413,4.347,7.759
2010,8,21,24,0.82,1.411,0.477,4.411,7.369
2010,8,21,25,0.758,0.669,0.348,4.153,7.456
2010,8,21,26,0.763,0.249,0.38,4.315,7.772
2010,8,21,27,0.782,0.282,0.38,4.379,7.986
2010,8,21,28,0.767,0.213,0.403,4.267,7.896
2010,8,21,29,0.777,0.213,0.403,4.203,8.128
2010,8,21,30,0.776,0.213,0.338,4.203,8.178
2010,8,21,31,0.752,0.213,0.403,3.945,7.968
2010,8,21,32,0.754,0.213,0.435,4.364,7.546
2010,8,21,33,0.769,0.213,0.468,4.267,7.877
2010,8,21,34,0.811,0.245,0.403,4.848,8.026
2010,8,21,35,0.825,0.213,0.5,5.042,8.001
2010,8,21,36,0.843,0.213,0.435,4.945,8.452
2010,8,21,37,0.81,0.213,0.435,4.687,8.167
2010,8,21,38,0.789,0.213,0.468,4.59,7.88
2010,8,21,39,0.774,0.213,0.403,4.009,8.27
2010,8,21,40,0.762,0.213,0.435,3.848,8.197
2010,8,21,41,0.761,0.245,0.435,3.88,8.128
2010,8,21,42,0.802,0.213,0.468,4.171,8.522
2010,8,21,43,0.768,0.213,0.371,3.784,8.428
2010,8,21,44,0.757,0.213,0.403,3.687,8.322
2010,8,21,45,0.771,0.213,0.435,3.848,8.361
2010,8,21,46,0.783,0.213,0.371,4.074,8.388
2010,8,21,47,0.796,0.213,0.403,4.332,8.319
2010,8,21,48,0.767,0.213,0.403,3.88,8.291
2010,8,21,49,0.729,0.245,0.306,3.945,7.659
2010,8,21,50,0.753,0.213,0.338,4.461,7.545
2010,8,21,51,0.787,0.213,0.338,4.138,8.426
2010,8,21,52,0.757,0.213,0.338,3.816,8.247
2010,8,21,53,0.741,0.213,0.693,3.816,7.62
2010,8,21,54,0.778,0.213,1.532,3.687,7.531
2010,8,21,55,0.733,0.213,1.242,3.429,7.331
2010,8,21,56,0.725,0.245,1.532,2.977,7.324
2010,8,21,57,0.711,0.213,1.274,3.074,7.288
2010,8,21,58,0.721,0.213,1.532,3.138,7.131
2010,8,21,59,0.724,0.213,1.5,2.945,7.409
2010,8,22,0,0.694,0.213,0.855,3.042,7.452
2010,8,22,1,0.726,0.213,1.403,3.267,7.22
2010,8,22,2,0.693,0.213,1.08,2.848,7.402
2010,8,22,3,0.723,0.245,1.274,3.106,7.433
2010,8,22,4,0.699,0.213,1.016,3.171,7.256
2010,8,22,5,0.741,0.213,1.306,2.88,7.944
2010,8,22,6,0.735,0.213,0.822,3.397,7.823
2010,8,22,7,0.801,0.213,1.209,3.848,8.084
2010,8,22,8,0.775,0.213,0.371,3.816,8.51
2010,8,22,9,0.784,0.213,0.887,4.171,7.804
2010,8,22,10,0.806,0.245,1.242,3.784,8.159
2010,8,22,11,0.764,0.213,1.145,3.558,7.813
2010,8,22,12,0.765,0.213,1.08,3.397,8.053
2010,8,22,13,0.751,0.213,0.79,3.59,7.92
2010,8,22,14,0.75,0.213,0.693,3.558,8.029
2010,8,22,15,0.812,0.213,1.242,4.171,7.902
2010,8,22,16,0.833,0.213,1.306,4.429,7.933
2010,8,22,17,0.804,0.245,0.822,4.848,7.487
2010,8,22,18,0.771,0.181,0.726,4.493,7.451
2010,8,22,19,0.799,0.213,1.468,3.784,7.851
2010,8,22,20,0.74,0.181,1.048,3.784,7.321
2010,8,22,21,0.708,0.213,0.758,3.784,7.049
2010,8,22,22,0.693,0.181,0.661,3.59,7.119
2010,8,22,23,0.7,0.245,0.855,3.913,6.657
2010,8,22,24,0.711,0.213,0.597,4.138,6.905
2010,8,22,25,0.743,0.213,0.855,4.687,6.636
2010,8,22,26,0.749,0.213,0.661,4.913,6.699
2010,8,22,27,0.741,0.213,0.661,4.687,6.791
2010,8,22,28,0.715,0.245,0.661,4.719,6.283
2010,8,22,29,0.692,0.213,0.597,4.493,6.226
2010,8,22,30,0.674,0.213,0.693,3.88,6.442
2010,8,22,31,0.66,0.213,0.532,3.977,6.279
2010,8,22,32,0.636,0.181,0.661,3.784,5.976
2010,8,22,33,0.638,0.213,0.597,3.719,6.102
2010,8,22,34,0.652,0.439,0.597,3.622,6.216
2010,8,22,35,0.709,1.407,0.661,3.816,5.931
2010,8,22,36,0.7,1.407,0.661,3.526,6.067
2010,8,22,37,0.708,1.407,0.855,3.622,5.92
2010,8,22,38,0.717,1.439,0.726,3.719,6.067
2010,8,22,39,0.71,1.407,0.855,3.687,5.892
2010,8,22,40,0.709,1.407,0.822,3.655,5.925
2010,8,22,41,0.725,1.407,0.79,3.784,6.105
2010,8,22,42,0.732,1.439,0.887,3.848,6.024
2010,8,22,43,0.744,1.407,0.887,4.042,6.062
2010,8,22,44,0.749,1.439,0.822,4.138,6.079
2010,8,22,45,0.764,1.407,0.758,4.526,6.039
2010,8,22,46,0.75,1.407,0.855,4.106,6.136
2010,8,22,47,0.726,1.278,0.822,4.009,5.986
2010,8,22,48,0.639,0.181,0.726,3.816,5.927
2010,8,22,49,0.652,0.181,0.758,3.687,6.241
2010,8,22,50,0.655,0.181,0.661,4.203,5.875
2010,8,22,51,0.642,0.213,0.597,4.009,5.878
2010,8,22,52,0.631,0.181,0.693,3.977,5.664
2010,8,22,53,0.637,0.181,0.597,4.171,5.666
2010,8,22,54,0.628,0.181,0.629,3.88,5.776
2010,8,22,55,0.609,0.181,0.79,3.526,5.657
2010,8,22,56,0.615,0.181,0.597,3.655,5.81
2010,8,22,57,0.639,0.181,0.661,3.913,5.901
2010,8,22,58,0.666,0.181,0.693,4.3,5.933
2010,8,22,59,0.678,0.181,0.758,4.461,5.903
2010,8,23,0,0.701,0.181,0.597,4.784,6.117
2010,8,23,1,0.702,0.181,0.629,5.074,5.815
2010,8,23,2,0.676,0.181,0.661,4.622,5.796
2010,8,23,3,0.644,0.181,0.661,4.074,5.81
2010,8,23,4,0.657,0.181,0.597,4.59,5.582
2010,8,23,5,0.638,0.181,0.564,4.074,5.808
2010,8,23,6,0.618,0.181,0.693,3.59,5.837
2010,8,23,7,0.612,0.181,0.5,3.848,5.678
2010,8,23,8,0.601,0.181,0.468,3.719,5.656
2010,8,23,9,0.592,0.181,0.532,3.526,5.629
2010,8,23,10,0.584,0.181,0.435,3.397,5.716
2010,8,23,11,0.576,0.181,0.435,3.3,5.677
2010,8,23,12,0.572,0.181,0.564,3.332,5.46
2010,8,23,13,0.532,0.181,0.435,2.88,5.378
2010,8,23,14,0.535,0.181,0.468,2.687,5.59
2010,8,23,15,0.573,0.181,0.403,3.429,5.535
2010,8,23,16,0.59,0.181,0.403,3.88,5.373
2010,8,23,17,0.613,0.181,0.371,3.526,6.139
2010,8,23,18,0.607,0.181,0.338,3.816,5.778
2010,8,23,19,0.612,0.181,0.435,3.945,5.64
2010,8,23,20,0.62,0.181,0.371,3.848,5.928
2010,8,23,21,0.629,0.181,0.403,4.138,5.763
2010,8,23,22,0.623,0.181,0.468,3.88,5.859
2010,8,23,23,0.635,0.181,0.5,3.848,6.053
2010,8,23,24,0.619,0.181,0.468,3.687,5.979
2010,8,23,25,0.613,0.181,0.532,3.106,6.396
2010,8,23,26,0.646,0.181,0.435,3.397,6.762
2010,8,23,27,0.648,0.181,0.468,3.913,6.245
2010,8,23,28,0.625,0.181,0.5,3.784,5.95
2010,8,23,29,0.619,0.181,0.564,3.526,6.053
2010,8,23,30,0.633,0.181,0.532,4.074,5.758
2010,8,23,31,0.616,0.181,0.5,3.687,5.901
2010,8,23,32,0.617,0.181,0.532,3.558,6.02
2010,8,23,33,0.584,0.181,0.532,3.138,5.875
2010,8,23,34,0.583,0.181,0.564,3.364,5.603
2010,8,23,35,0.551,0.181,0.5,2.913,5.598
2010,8,23,36,0.529,0.181,0.371,2.687,5.571
2010,8,23,37,0.512,0.181,0.435,2.59,5.328
2010,8,23,38,0.505,0.181,0.371,2.3,5.567
2010,8,23,39,0.495,0.181,0.403,2.203,5.471
2010,8,23,40,0.51,0.181,0.338,2.397,5.592
2010,8,23,41,0.518,0.181,0.403,2.429,5.627
2010,8,23,42,0.546,0.181,0.306,2.913,5.693
2010,8,23,43,0.557,0.181,0.371,2.945,5.787
2010,8,23,44,0.593,0.181,0.306,3.332,6.065
2010,8,23,45,0.575,0.181,0.306,3.429,5.663
2010,8,23,46,0.558,0.181,0.371,3.235,5.513
2010,8,23,47,0.545,0.181,0.371,3.138,5.392
2010,8,23,48,0.542,0.181,0.371,2.945,5.529
2010,8,23,49,0.497,0.181,0.338,2.3,5.463
2010,8,23,50,0.484,0.181,0.371,2.138,5.376
2010,8,23,51,0.48,0.181,0.371,2.235,5.215
2010,8,23,52,0.503,0.181,0.338,2.332,5.524
2010,8,23,53,0.535,0.181,0.274,3.074,5.396
2010,8,23,54,0.538,0.181,0.274,3.171,5.348
2010,8,23,55,0.548,0.181,0.242,3.009,5.696
2010,8,23,56,0.548,0.181,0.274,3.59,5.084
2010,8,23,57,0.54,0.181,0.274,3.59,4.958
2010,8,23,58,0.527,0.181,0.274,3.138,5.19
2010,8,23,59,0.526,0.181,0.306,3.138,5.149
2010,9,0,0,0.652,0.146,0.663,1.746,8.317
2010,9,0,1,0.686,0.146,0.463,2.313,8.507
2010,9,0,2,0.704,0.112,0.597,2.946,8.079
2010,9,0,3,0.719,0.146,0.563,2.813,8.47
2010,9,0,4,0.738,0.146,0.463,3.046,8.638
2010,9,0,5,0.723,0.146,0.563,3.213,8.131
2010,9,0,6,0.696,0.179,0.497,2.446,8.476
2010,9,0,7,0.668,0.146,0.463,2.379,8.149
2010,9,0,8,0.65,0.146,0.663,2.513,7.513
2010,9,0,9,0.626,0.146,0.597,2.013,7.678
2010,9,0,10,0.618,0.146,0.597,2.046,7.514
2010,9,0,11,0.655,0.179,0.63,2.413,7.69
2010,9,0,12,0.617,0.112,0.597,1.746,7.834
2010,9,0,13,0.588,0.146,0.663,1.646,7.348
2010,9,0,14,0.595,0.146,0.63,1.713,7.437
2010,9,0,15,0.607,0.146,0.663,1.279,8.026
2010,9,0,16,0.669,1.412,0.597,1.313,7.829
2010,9,0,17,0.657,1.412,0.597,1.313,7.63
2010,9,0,18,0.65,1.412,0.73,1.079,7.62
2010,9,0,19,0.63,1.412,0.663,1.313,7.113
2010,9,0,20,0.625,1.412,0.697,1.313,6.996
2010,9,0,21,0.622,1.412,0.63,1.113,7.213
2010,9,0,22,0.62,1.412,0.563,1.279,7.08
2010,9,0,23,0.613,1.412,0.663,1.346,6.789
2010,9,0,24,0.612,1.412,0.463,1.246,7.083
2010,9,0,25,0.631,1.379,0.563,1.579,7
2010,9,0,26,0.619,1.412,0.597,1.646,6.668
2010,9,0,27,0.607,1.412,0.563,1.613,6.529
2010,9,0,28,0.54,0.146,0.563,2.046,6.25
2010,9,0,29,0.529,0.112,0.497,1.879,6.332
2010,9,0,30,0.521,0.112,0.563,1.546,6.458
2010,9,0,31,0.525,0.146,0.663,1.679,6.27
2010,9,0,32,0.524,0.112,0.497,1.579,6.553
2010,9,0,33,0.524,0.112,0.597,1.546,6.475
2010,9,0,34,0.529,0.112,0.63,1.746,6.331
2010,9,0,35,0.543,0.112,0.597,1.946,6.398
2010,9,0,36,0.539,0.112,0.663,1.979,6.225
2010,9,0,37,0.532,0.112,0.63,2.079,6.045
2010,9,0,38,0.504,0.112,0.53,1.713,6.043
2010,9,0,39,0.51,0.112,0.563,1.946,5.877
2010,9,0,40,0.537,0.112,0.497,2.246,6.088
2010,9,0,41,0.548,0.112,0.53,2.279,6.21
2010,9,0,42,0.565,0.112,0.63,2.579,6.103
2010,9,0,43,0.576,0.112,0.463,2.713,6.315
2010,9,0,44,0.588,0.112,0.63,2.913,6.139
2010,9,0,45,0.566,0.112,0.63,2.346,6.349
2010,9,0,46,0.566,0.112,0.563,2.479,6.28
2010,9,0,47,0.571,0.112,0.63,2.546,6.23
2010,9,0,48,0.557,0.112,0.563,2.179,6.433
2010,9,0,49,0.562,0.112,0.563,2.246,6.449
2010,9,0,50,0.567,0.112,0.63,2.146,6.558
2010,9,0,51,0.555,0.112,0.73,2.279,6.135
2010,9,0,52,0.535,0.112,0.563,1.813,6.434
2010,9,0,53,0.536,0.112,0.697,1.779,6.35
2010,9,0,54,0.543,0.112,0.797,1.846,6.295
2010,9,0,55,0.539,0.112,0.663,1.813,6.396
2010,9,0,56,0.524,0.112,0.763,1.846,6.005
2010,9,0,57,0.52,0.112,0.73,1.813,6.014
2010,9,0,58,0.539,0.112,0.697,2.146,6.035
2010,9,0,59,0.582,0.112,0.83,3.013,5.748
2010,9,1,0,0.594,0.112,0.797,3.446,5.545
2010,9,1,1,0.594,0.112,0.73,3.613,5.453
2010,9,1,2,0.593,0.112,0.83,3.579,5.365
2010,9,1,3,0.577,0.112,0.83,3.313,5.369
2010,9,1,4,0.549,0.112,0.73,2.913,5.395
2010,9,1,5,0.522,0.112,0.863,2.513,5.22
2010,9,1,6,0.547,0.112,0.663,2.679,5.657
2010,9,1,7,0.556,0.112,0.763,2.779,5.619
2010,9,1,8,0.565,0.112,0.83,2.746,5.735
2010,9,1,9,0.582,0.112,0.763,3.213,5.617
2010,9,1,10,0.589,0.112,0.73,3.213,5.767
2010,9,1,11,0.592,0.112,0.73,3.046,5.979
2010,9,1,12,0.605,0.112,0.697,3.546,5.733
2010,9,1,13,0.619,0.112,0.73,3.913,5.567
2010,9,1,14,0.614,0.112,0.697,3.379,6.038
2010,9,1,15,0.612,0.112,0.663,3.613,5.812
2010,9,1,16,0.588,0.112,0.73,3.279,5.678
2010,9,1,17,0.536,0.112,0.763,2.279,5.786
2010,9,1,18,0.514,0.112,0.697,2.313,5.439
2010,9,1,19,0.51,0.112,0.663,2.279,5.453
2010,9,1,20,0.514,0.112,0.663,1.979,5.806
2010,9,1,21,0.532,0.112,0.697,2.546,5.514
2010,9,1,22,0.542,0.112,0.697,2.946,5.272
2010,9,1,23,0.536,0.112,0.663,2.546,5.61
2010,9,1,24,0.551,0.112,0.697,2.913,5.465
2010,9,1,25,0.559,0.112,0.597,3.279,5.333
2010,9,1,26,0.543,0.112,0.563,3.146,5.223
2010,9,1,27,0.515,0.112,0.663,2.613,5.203
2010,9,1,28,0.521,0.112,0.63,2.679,5.268
2010,9,1,29,0.523,0.112,0.63,2.813,5.165
2010,9,1,30,0.529,0.112,0.563,3.046,5.101
2010,9,1,31,0.556,0.112,0.63,3.413,5.105
2010,9,1,32,0.557,0.112,0.663,3.479,5.037
2010,9,1,33,0.539,0.112,0.597,3.279,5
2010,9,1,34,0.515,0.112,0.663,2.846,4.963
2010,9,1,35,0.5,0.112,0.63,2.479,5.108
2010,9,1,36,0.478,0.112,0.63,2.279,4.939
2010,9,1,37,0.503,0.112,0.63,2.346,5.288
2010,9,1,38,0.508,0.112,0.697,2.513,5.148
2010,9,1,39,0.518,0.112,0.563,2.646,5.318
2010,9,1,40,0.52,0.112,0.797,2.513,5.244
2010,9,1,41,0.514,0.112,0.63,2.613,5.215
2010,9,1,42,0.49,0.112,0.63,1.946,5.475
2010,9,1,43,0.485,0.112,0.663,1.846,5.458
2010,9,1,44,0.513,0.112,0.597,2.179,5.666
2010,9,1,45,0.537,0.112,0.663,2.479,5.69
2010,9,1,46,0.554,0.112,0.697,2.779,5.649
2010,9,1,47,0.553,0.112,0.763,2.913,5.427
2010,9,1,48,0.533,0.112,0.797,2.913,5.067
2010,9,1,49,0.542,0.112,0.663,3.479,4.783
2010,9,1,50,0.508,0.112,0.797,2.813,4.74
2010,9,1,51,0.505,0.112,0.697,2.646,4.964
2010,9,1,52,0.535,0.112,0.763,3.313,4.736
2010,9,1,53,0.53,0.112,0.73,3.513,4.471
2010,9,1,54,0.552,0.112,0.83,3.579,4.677
2010,9,1,55,0.566,0.112,0.697,3.513,5.11
2010,9,1,56,0.565,0.112,0.797,3.479,5.034
2010,9,1,57,0.533,0.112,0.697,3.146,4.928
2010,9,1,58,0.5,0.112,0.63,2.379,5.206
2010,9,1,59,0.515,0.112,0.663,2.413,5.389
2010,9,2,0,0.527,0.112,0.763,2.413,5.494
2010,9,2,1,0.522,0.112,0.73,2.346,5.514
2010,9,2,2,0.522,0.112,0.663,2.413,5.514
2010,9,2,3,0.542,0.112,0.663,2.846,5.406
2010,9,2,4,0.547,0.112,0.83,2.613,5.565
2010,9,2,5,0.551,0.112,0.797,2.779,5.489
2010,9,2,6,0.545,0.112,0.697,2.913,5.368
2010,9,2,7,0.537,0.112,0.763,2.646,5.429
2010,9,2,8,0.486,0.112,0.83,2.146,5.01
2010,9,2,9,0.495,0.112,0.73,2.413,5.002
2010,9,2,10,0.489,0.112,0.697,2.379,4.955
2010,9,2,11,0.506,0.112,0.763,2.813,4.754
2010,9,2,12,0.53,0.112,0.73,3.146,4.839
2010,9,2,13,0.535,0.112,0.73,3.346,4.736
2010,9,2,14,0.539,0.112,0.697,3.546,4.637
2010,9,2,15,0.558,0.112,0.763,3.479,4.942
2010,9,2,16,0.582,0.112,0.663,4.146,4.783
2010,9,2,17,0.597,0.112,0.73,4.579,4.521
2010,9,2,18,0.612,0.112,0.63,4.446,5.014
2010,9,2,19,0.612,0.112,0.73,4.779,4.577
2010,9,2,20,0.586,0.112,0.663,4.413,4.576
2010,9,2,21,0.539,0.112,0.63,3.479,4.765
2010,9,2,22,0.539,0.112,0.63,3.546,4.695
2010,9,2,23,0.531,0.112,0.663,3.146,4.93
2010,9,2,24,0.545,0.112,0.63,3.446,4.894
2010,9,2,25,0.578,0.112,0.597,4.113,4.817
2010,9,2,26,0.593,0.112,0.697,4.346,4.735
2010,9,2,27,0.589,0.112,0.73,4.346,4.627
2010,9,2,28,0.605,0.112,0.697,4.579,4.69
2010,9,2,29,0.605,0.112,0.663,4.413,4.888
2010,9,2,30,0.591,0.112,0.63,4.379,4.722
2010,9,2,31,0.592,0.112,0.763,4.413,4.576
2010,9,2,32,0.652,0.112,0.597,4.946,5.207
2010,9,2,33,0.675,0.112,0.73,5.313,5.095
2010,9,2,34,0.661,0.112,0.763,5.146,4.997
2010,9,2,35,0.662,0.112,0.63,4.913,5.381
2010,9,2,36,0.65,0.112,0.597,5.046,5.077
2010,9,2,37,0.615,0.112,0.797,4.613,4.736
2010,9,2,38,0.636,0.112,0.697,4.879,4.917
2010,9,2,39,0.637,0.112,0.797,4.979,4.727
2010,9,2,40,0.645,0.112,0.73,5.179,4.736
2010,9,2,41,0.651,0.112,0.663,5.279,4.798
2010,9,2,42,0.637,0.112,0.663,4.913,4.926
2010,9,2,43,0.615,0.112,0.697,4.746,4.703
2010,9,2,44,0.606,0.112,0.73,4.546,4.708
2010,9,2,45,0.576,0.112,0.763,4.213,4.519
2010,9,2,46,0.581,0.112,0.83,4.246,4.494
2010,9,2,47,0.623,0.112,0.73,4.813,4.724
2010,9,2,48,0.61,0.112,0.697,4.846,4.518
2010,9,2,49,0.59,0.112,0.863,4.379,4.473
2010,9,2,50,0.597,0.112,0.697,4.279,4.87
2010,9,2,51,0.606,0.112,0.863,4.546,4.579
2010,9,2,52,0.571,0.112,0.73,4.079,4.599
2010,9,2,53,0.566,0.112,0.897,3.713,4.718
2010,9,2,54,0.565,0.112,0.763,4.313,4.236
2010,9,2,55,0.591,0.112,0.897,4.479,4.36
2010,9,2,56,0.596,0.112,0.73,4.479,4.613
2010,9,2,57,0.593,0.112,0.697,4.646,4.424
2010,9,2,58,0.593,0.112,0.73,4.513,4.528
2010,9,2,59,0.569,0.146,0.763,4.013,4.568
2010,9,3,0,0.535,0.179,0.697,3.546,4.497
2010,9,3,1,0.504,0.146,0.697,2.813,4.75
2010,9,3,2,0.499,0.146,0.73,2.813,4.636
2010,9,3,3,0.529,0.146,0.663,3.446,4.555
2010,9,3,4,0.536,0.146,0.73,3.313,4.75
2010,9,3,5,0.535,0.146,0.697,3.546,4.535
2010,9,3,6,0.527,0.179,0.597,3.513,4.5
2010,9,3,7,0.516,0.146,0.697,2.979,4.776
2010,9,3,8,0.483,0.146,0.63,2.579,4.701
2010,9,3,9,0.47,0.146,0.663,2.279,4.753
2010,9,3,10,0.523,0.146,0.73,2.779,5.066
2010,9,3,11,0.521,0.179,0.597,3.313,4.593
2010,9,3,12,0.505,0.146,0.63,2.846,4.797
2010,9,3,13,0.497,0.146,0.63,2.713,4.804
2010,9,3,14,0.494,0.146,0.697,2.846,4.545
2010,9,3,15,0.479,0.146,0.597,2.613,4.636
2010,9,3,16,0.512,0.179,0.63,2.913,4.814
2010,9,3,17,0.515,0.112,0.597,3.146,4.723
2010,9,3,18,0.511,0.146,0.763,2.979,4.637
2010,9,3,19,0.537,0.712,0.563,2.946,4.721
2010,9,3,20,0.538,1.379,0.563,2.679,4.338
2010,9,3,21,0.528,1.379,0.563,2.313,4.543
2010,9,3,22,0.529,1.379,0.63,2.413,4.39
2010,9,3,23,0.522,1.379,0.53,2.546,4.246
2010,9,3,24,0.51,1.379,0.563,2.246,4.309
2010,9,3,25,0.513,1.379,0.497,2.479,4.195
2010,9,3,26,0.542,1.379,0.697,2.679,4.276
2010,9,3,27,0.557,1.379,0.53,2.879,4.491
2010,9,3,28,0.57,1.379,0.497,3.113,4.514
2010,9,3,29,0.593,1.379,0.53,3.613,4.37
2010,9,3,30,0.571,0.879,0.463,3.713,4.458
2010,9,3,31,0.519,0.179,0.43,3.713,4.335
2010,9,3,32,0.525,0.146,0.53,3.779,4.292
2010,9,3,33,0.512,0.146,0.463,3.346,4.581
2010,9,3,34,0.49,0.146,0.463,3.213,4.341
2010,9,3,35,0.477,0.146,0.463,2.779,4.568
2010,9,3,36,0.477,0.146,0.397,2.713,4.694
2010,9,3,37,0.467,0.179,0.463,2.813,4.324
2010,9,3,38,0.451,0.146,0.43,2.379,4.56
2010,9,3,39,0.454,0.146,0.497,2.413,4.519
2010,9,3,40,0.481,0.146,0.43,2.946,4.488
2010,9,3,41,0.491,0.146,0.463,3.179,4.403
2010,9,3,42,0.49,0.146,0.463,3.046,4.505
2010,9,3,43,0.5,0.179,0.497,3.313,4.343
2010,9,3,44,0.513,0.146,0.43,3.546,4.431
2010,9,3,45,0.504,0.146,0.597,3.613,4.05
2010,9,3,46,0.491,0.146,0.497,3.346,4.197
2010,9,3,47,0.507,0.146,0.497,3.579,4.23
2010,9,3,48,0.514,0.146,0.463,3.879,4.075
2010,9,3,49,0.504,0.179,0.43,3.813,3.98
2010,9,3,50,0.486,0.146,0.497,3.413,4.038
2010,9,3,51,0.506,0.146,0.497,3.913,3.879
2010,9,3,52,0.519,0.146,0.43,3.946,4.127
2010,9,3,53,0.515,0.146,0.497,3.413,4.53
2010,9,3,54,0.453,0.146,0.397,2.979,4.037
2010,9,3,55,0.442,0.179,0.397,2.613,4.18
2010,9,3,56,0.449,0.183,0.473,2.294,4.536
2010,9,3,57,0.441,0.183,0.506,2.294,4.362
2010,9,3,58,0.416,0.183,0.506,2.094,4.156
2010,9,3,59,0.413,0.183,0.473,1.894,4.34
2010,9,4,0,0.413,0.183,0.606,2.128,3.971
2010,9,4,1,0.423,0.216,0.506,2.061,4.263
2010,9,4,2,0.446,0.183,0.506,2.128,4.621
2010,9,4,3,0.459,0.183,0.54,2.461,4.466
2010,9,4,4,0.457,0.183,0.606,2.361,4.465
2010,9,4,5,0.455,0.183,0.506,2.328,4.559
2010,9,4,6,0.467,0.183,0.573,2.761,4.259
2010,9,4,7,0.452,0.216,0.506,2.594,4.211
2010,9,4,8,0.456,0.183,0.673,2.561,4.186
2010,9,4,9,0.475,0.183,0.473,3.061,4.203
2010,9,4,10,0.519,0.183,0.44,3.628,4.395
2010,9,4,11,0.526,0.183,0.54,3.761,4.284
2010,9,4,12,0.537,0.183,0.54,4.128,4.095
2010,9,4,13,0.514,0.216,0.44,3.728,4.18
2010,9,4,14,0.511,0.183,0.506,3.894,3.931
2010,9,4,15,0.473,0.183,0.406,3.594,3.708
2010,9,4,16,0.471,0.183,0.406,3.328,3.94
2010,9,4,17,0.464,0.183,0.44,3.328,3.791
2010,9,4,18,0.471,0.216,0.373,3.394,3.872
2010,9,4,19,0.466,0.183,0.44,3.194,3.956
2010,9,4,20,0.457,0.183,0.373,3.028,4.025
2010,9,4,21,0.468,0.183,0.44,3.028,4.153
2010,9,4,22,0.475,0.183,0.34,2.994,4.392
2010,9,4,23,0.456,0.183,0.406,2.728,4.283
2010,9,4,24,0.453,0.15,0.373,2.594,4.43
2010,9,4,25,0.451,0.216,0.473,2.628,4.208
2010,9,4,26,0.46,0.183,0.406,2.861,4.209
2010,9,4,27,0.473,0.183,0.406,3.028,4.262
2010,9,4,28,0.499,0.183,0.373,3.061,4.693
2010,9,4,29,0.526,0.216,0.406,3.661,4.482
2010,9,4,30,0.518,0.183,0.44,3.628,4.384
2010,9,4,31,0.521,0.183,0.406,3.761,4.338
2010,9,4,32,0.518,0.183,0.44,3.894,4.111
2010,9,4,33,0.57,0.15,0.406,3.428,5.512
2010,9,4,34,0.567,0.183,0.473,3.161,5.634
2010,9,4,35,0.497,0.183,0.406,3.494,4.206
